frame,FB,LR,height,spread,cy_speed,cx,cy,cz
1074,0.77264125105171,-6.38009806097628e-09,0.0,0.7776622444175988,0.5468708347257212,-6.38009806097628e-09,0.77264125105171,0.0
1075,0.7780495285225468,-7.605855605052891e-09,0.0,0.7706731143678708,0.5348404182024813,-7.605855605052891e-09,0.7780495285225468,0.0
1076,0.7833380594157596,1.5182646806444211e-12,0.0,0.7637398711204066,0.5229861543920244,1.5182646806444211e-12,0.7833380594157596,0.0
1077,0.7885092516103873,3.9550290473200356e-09,0.0,0.7568633256779365,0.511426528575859,3.9550290473200356e-09,0.7885092516103873,0.0
1078,0.7935665899872768,9.180641760697661e-09,0.0,0.750042731660496,0.50026263518132,9.180641760697661e-09,0.7935665899872768,0.0
1079,0.7985145043140137,4.2078480769203175e-09,0.0,0.7432758477602511,0.4895468909478784,4.2078480769203175e-09,0.7985145043140137,0.0
1080,0.8033575278062344,2.1622316714875467e-09,0.0,0.7365600123610351,0.47926596003565747,2.1622316714875467e-09,0.8033575278062344,0.0
1081,0.8080998235147269,4.9232015547628905e-09,0.0,0.7298928811522717,0.4693596541297973,4.9232015547628905e-09,0.8080998235147269,0.0
1082,0.8127447208888303,2.2612393901777494e-09,0.0,0.7232729961133514,0.45972775463117843,2.2612393901777494e-09,0.8127447208888303,0.0
1083,0.8172943786073504,-3.4253236427805867e-09,0.0,0.7167003690381606,0.45025865895416683,-3.4253236427805867e-09,0.8172943786073504,0.0
1084,0.8217498940679137,-6.843883022800146e-09,0.0,0.7101765634614133,0.4408486511299714,-6.843883022800146e-09,0.8217498940679137,0.0
1085,0.8261113516299499,-6.30366327886156e-09,0.0,0.703704594606516,0.431412035819434,-6.30366327886156e-09,0.8261113516299499,0.0
1086,0.8303781347843023,-2.4871666740033938e-09,0.0,0.6972885998922251,0.4219063179960847,-2.4871666740033938e-09,0.8303781347843023,0.0
1087,0.8345494779898716,-2.00032727881716e-09,0.0,0.690933086970727,0.41233688961214154,-2.00032727881716e-09,0.8345494779898716,0.0
1088,0.8386248725765452,-4.083424404166536e-09,0.0,0.684642236384888,0.4027473767950429,-4.083424404166536e-09,0.8386248725765452,0.0
1089,0.8426044255257724,-5.5081934430267765e-09,0.0,0.6784194224586017,0.39321327322708877,-5.5081934430267765e-09,0.8426044255257724,0.0
1090,0.8464891380410869,-7.755536081399672e-09,0.0,0.6722666665567196,0.44019977644909614,-7.755536081399672e-09,0.8464891380410869,0.0
1091,0.8514084210547543,-3.5136744694352906e-09,0.0,0.6643609167540675,0.6799178340056333,-3.5136744694352906e-09,0.8514084210547543,0.0
1092,0.8600874947211996,-7.440519936285916e-10,0.0,0.6500875444632938,0.9959521560087781,-7.440519936285916e-10,0.8600874947211996,0.0
1093,0.8713274641749299,-1.6851553416574738e-09,0.0,0.6309456370053113,1.08882626200551,-1.6851553416574738e-09,0.8713274641749299,0.0
1094,0.8818640199613098,-4.466471210246015e-09,0.0,0.6122713626754004,1.0132529021104841,-4.466471210246015e-09,0.8818640199613098,0.0
1095,0.8915925222171396,-7.54192473403914e-09,0.0,0.5943428636415644,0.9353341176916719,-7.54192473403914e-09,0.8915925222171396,0.0
1096,0.9005707023151432,-5.005967272653233e-09,0.0,0.5771579370560462,0.862931507730369,-5.005967272653233e-09,0.9005707023151432,0.0
1097,0.908851152371747,-4.8962452772749465e-09,0.0,0.5607146209076601,0.7955560466827216,-4.8962452772749465e-09,0.908851152371747,0.0
1098,0.9164818232487977,-8.484980152517752e-09,0.0,0.545011385247011,0.7327734947448428,-8.484980152517752e-09,0.9164818232487977,0.0
1099,0.9235066222666438,-3.7063924707148033e-09,0.0,0.5300469338909354,0.674224268714646,-3.7063924707148033e-09,0.9235066222666438,0.0
1100,0.9299663086230906,-1.4923526928112274e-09,0.0,0.5158190175350835,0.6196472024604605,-1.4923526928112274e-09,0.9299663086230906,0.0
1101,0.935899566315853,3.919510396799275e-09,0.0,0.5023226321536068,0.5688485538509536,3.919510396799275e-09,0.935899566315853,0.0
1102,0.9413432797001097,9.847901917547919e-09,0.0,0.489549550987073,0.5216826048755674,9.847901917547919e-09,0.9413432797001097,0.0
1103,0.9463332184133644,-1.409678134639547e-09,0.0,0.4774867661037124,0.4780391180269017,-1.409678134639547e-09,0.9463332184133644,0.0
1104,0.9509040620606477,-1.6899747035808987e-09,0.0,0.46611651783735736,0.4378028816603652,-1.6899747035808987e-09,0.9509040620606477,0.0
1105,0.9550892760465717,7.777935240316225e-09,0.0,0.4554165643381022,0.40362542212182273,7.777935240316225e-09,0.9550892760465717,0.0
1106,0.9589765705030842,7.782648629717226e-09,0.0,0.4452128656811307,0.7468702872529653,7.782648629717226e-09,0.9589765705030842,0.0
1107,0.970026681791631,5.173930235635726e-09,0.0,0.4146362784656378,1.478051512510109,5.173930235635726e-09,0.970026681791631,0.0
1108,0.9885376007532863,5.323760175757197e-09,0.0,0.35683555621440427,1.4318787708199165,5.323760175757197e-09,0.9885376007532863,0.0
1109,0.9986642572080293,-1.084665648964922e-09,0.0,0.32038399345922436,0.565379785579867,-1.084665648964922e-09,0.9986642572080293,0.0
1110,0.9998451964648837,-5.848947923214887e-09,0.0,0.31583559551658397,0.0658941960199666,-5.848947923214887e-09,0.9998451964648837,0.0
1111,0.9999821411284286,-2.8959395159677825e-09,0.0,0.3153010390765769,0.007633732270390103,-2.8959395159677825e-09,0.9999821411284286,0.0
1112,0.9999978711102915,-7.733496246165039e-09,0.0,0.31523714657238655,0.0008929435785676176,-7.733496246165039e-09,0.9999978711102915,0.0
1113,1.0,-4.445620302440112e-09,0.0,0.31522737973215736,0.00010644448542596052,-4.445620302440112e-09,1.0,0.0
1114,1.0,6.487575004987534e-09,0.0,0.31522722615583143,0.0,6.487575004987534e-09,1.0,0.0
1115,1.0,3.0312485368999553e-09,0.0,0.31522718532422744,0.0,3.0312485368999553e-09,1.0,0.0
1116,1.0,-2.533923224024015e-09,0.0,0.3152271520684392,1.1102230246251565e-14,-2.533923224024015e-09,1.0,0.0
1117,1.0000000000000002,-1.7663134496692656e-09,0.0,0.31522716047271776,0.0,-1.7663134496692656e-09,1.0000000000000002,0.0
1118,1.0,3.298156345254988e-09,0.0,0.315227177361588,-1.1102230246251565e-14,3.298156345254988e-09,1.0,0.0
1119,1.0,9.561850942974015e-09,0.0,0.31522719764327595,-5.551115123125783e-15,9.561850942974015e-09,1.0,0.0
1120,0.9999999999999999,8.345853556857019e-09,0.0,0.31522718276464856,-5.551115123125783e-15,8.345853556857019e-09,0.9999999999999999,0.0
1121,0.9999999999999999,2.6819947165912517e-09,0.0,0.31522717414719514,5.551115123125783e-15,2.6819947165912517e-09,0.9999999999999999,0.0
1122,1.0,-5.142269554614387e-09,0.0,0.3152271900501524,5.551115123125783e-15,-5.142269554614387e-09,1.0,0.0
1123,1.0,-8.529140664570445e-09,0.0,0.31522720329774856,0.0,-8.529140664570445e-09,1.0,0.0
1124,1.0,-2.2140720645769107e-09,0.0,0.3152271934809803,0.0,-2.2140720645769107e-09,1.0,0.0
1125,1.0,1.2008609523439517e-09,0.0,0.3152271696698959,-5.551115123125783e-15,1.2008609523439517e-09,1.0,0.0
1126,0.9999999999999999,2.2313300582221807e-09,0.0,0.31522718256721227,-5.551115123125783e-15,2.2313300582221807e-09,0.9999999999999999,0.0
1127,0.9999999999999999,8.790524488877516e-10,0.0,0.31522719501975544,5.551115123125783e-15,8.790524488877516e-10,0.9999999999999999,0.0
1128,1.0,-1.0321103138810628e-09,0.0,0.3152271956557945,5.551115123125783e-15,-1.0321103138810628e-09,1.0,0.0
1129,1.0,3.1191858540502437e-09,0.0,0.3152272101079359,0.0,3.1191858540502437e-09,1.0,0.0
1130,1.0,8.349165872556519e-10,0.0,0.31522718208899086,0.0,8.349165872556519e-10,1.0,0.0
1131,1.0,-6.334891632098216e-09,0.0,0.31522715733985657,0.0,-6.334891632098216e-09,1.0,0.0
1132,1.0,5.995702614947085e-10,0.0,0.3152271808472042,-5.551115123125783e-15,5.995702614947085e-10,1.0,0.0
1133,0.9999999999999999,6.521821520333315e-09,0.0,0.3152271967523538,0.0,6.521821520333315e-09,0.9999999999999999,0.0
1134,1.0,4.453623150824093e-09,0.0,0.3152271944091195,5.551115123125783e-15,4.453623150824093e-09,1.0,0.0
1135,1.0,7.013109329379041e-10,0.0,0.3152271823149013,-5.551115123125783e-15,7.013109329379041e-10,1.0,0.0
1136,0.9999999999999999,-2.3355406011948965e-09,0.0,0.3152271626637911,0.0,-2.3355406011948965e-09,0.9999999999999999,0.0
1137,1.0,1.9036665299676514e-10,0.0,0.315227172684885,5.551115123125783e-15,1.9036665299676514e-10,1.0,0.0
1138,1.0,-3.408002657856457e-09,0.0,0.31522718013276435,-5.551115123125783e-15,-3.408002657856457e-09,1.0,0.0
1139,0.9999999999999999,-4.7658136465011935e-09,0.0,0.3152271843213664,-5.551115123125783e-15,-4.7658136465011935e-09,0.9999999999999999,0.0
1140,0.9999999999999999,-1.1678815414750687e-09,0.0,0.31522719535784366,0.0,-1.1678815414750687e-09,0.9999999999999999,0.0
1141,0.9999999999999999,-1.534396054658771e-09,0.0,0.315227171027751,5.551115123125783e-15,-1.534396054658771e-09,0.9999999999999999,0.0
1142,1.0,-1.2358965933989552e-10,0.0,0.31522716936694084,5.551115123125783e-15,-1.2358965933989552e-10,1.0,0.0
1143,1.0,2.5869597436445346e-10,0.0,0.31522717719528737,-5.551115123125783e-15,2.5869597436445346e-10,1.0,0.0
1144,0.9999999999999999,3.175650090114779e-10,0.0,0.3152271537581658,-5.551115123125783e-15,3.175650090114779e-10,0.9999999999999999,0.0
1145,0.9999999999999999,-2.3289325537523276e-09,0.0,0.31522716968897135,0.0,-2.3289325537523276e-09,0.9999999999999999,0.0
1146,0.9999999999999999,-1.8609487492660115e-09,0.0,0.3152271839298572,5.551115123125783e-15,-1.8609487492660115e-09,0.9999999999999999,0.0
1147,1.0,1.0800565233837212e-09,0.0,0.31522721319915026,5.551115123125783e-15,1.0800565233837212e-09,1.0,0.0
1148,1.0,3.762374863047757e-09,0.0,0.31522722883690896,0.0,3.762374863047757e-09,1.0,0.0
1149,1.0,9.57151332497963e-09,0.0,0.31522717139354894,-5.551115123125783e-15,9.57151332497963e-09,1.0,0.0
1150,0.9999999999999999,5.958328018473846e-09,0.0,0.31522716382587473,0.0,5.958328018473846e-09,0.9999999999999999,0.0
1151,1.0,3.7730173499395114e-09,0.0,0.3152271723228968,5.551115123125783e-15,3.7730173499395114e-09,1.0,0.0
1152,1.0,6.4741872141116374e-09,0.0,0.3152271517772226,-5.551115123125783e-15,6.4741872141116374e-09,1.0,0.0
1153,0.9999999999999999,5.077319786828127e-09,0.0,0.3152271789828652,0.0,5.077319786828127e-09,0.9999999999999999,0.0
1154,1.0,2.0998124072857394e-09,0.0,0.3152272050179528,5.551115123125783e-15,2.0998124072857394e-09,1.0,0.0
1155,1.0,-6.298283443395558e-09,0.0,0.3152271930981828,-5.551115123125783e-15,-6.298283443395558e-09,1.0,0.0
1156,0.9999999999999999,-8.166958907762645e-09,0.0,0.3152271694286217,0.0,-8.166958907762645e-09,0.9999999999999999,0.0
1157,1.0,-3.535349388239517e-09,0.0,0.31522716188747146,5.551115123125783e-15,-3.535349388239517e-09,1.0,0.0
1158,1.0,-3.513464096049912e-09,0.0,0.3152271873697325,0.0,-3.513464096049912e-09,1.0,0.0
1159,1.0,4.2840213460015875e-09,0.0,0.3152272009196387,0.0,4.2840213460015875e-09,1.0,0.0
1160,1.0,1.039465325619604e-08,0.0,0.3152271943115155,0.0,1.039465325619604e-08,1.0,0.0
1161,1.0,1.8660740383480423e-09,0.0,0.31522719129320065,0.0,1.8660740383480423e-09,1.0,0.0
1162,1.0,-1.8178056004902743e-09,0.0,0.31522719567642116,0.0,-1.8178056004902743e-09,1.0,0.0
1163,1.0,8.003943549605985e-10,0.0,0.3152271936132574,0.0,8.003943549605985e-10,1.0,0.0
1164,1.0,2.791528279366684e-09,0.0,0.3152271832425074,0.0,2.791528279366684e-09,1.0,0.0
1165,1.0,1.9511542381778213e-10,0.0,0.31522717095985653,0.0,1.9511542381778213e-10,1.0,0.0
1166,1.0,-2.540061765088364e-09,0.0,0.31522718258051535,0.0,-2.540061765088364e-09,1.0,0.0
1167,1.0,-3.041321625096849e-09,0.0,0.3152271925454453,-5.551115123125783e-15,-3.041321625096849e-09,1.0,0.0
1168,0.9999999999999999,-3.96150601905676e-09,0.0,0.31522718729727656,0.0,-3.96150601905676e-09,0.9999999999999999,0.0
1169,1.0,-5.730454374908156e-10,0.0,0.31522718240330067,0.0,-5.730454374908156e-10,1.0,0.0
1170,0.9999999999999999,1.319879504302346e-09,0.0,0.3152271940870799,0.0,1.319879504302346e-09,0.9999999999999999,0.0
1171,1.0,-3.4368073942303567e-09,0.0,0.3152271899838958,5.551115123125783e-15,-3.4368073942303567e-09,1.0,0.0
1172,1.0,-7.402899550312814e-09,0.0,0.3152271581217289,0.0,-7.402899550312814e-09,1.0,0.0
1173,1.0,-4.926023339235641e-10,0.0,0.3152271484290484,0.0,-4.926023339235641e-10,1.0,0.0
1174,1.0,2.9069838897166633e-09,0.0,0.3152271505738739,0.0,2.9069838897166633e-09,1.0,0.0
1175,1.0,2.4908864554307186e-09,0.0,0.31522715822788844,-5.551115123125783e-15,2.4908864554307186e-09,1.0,0.0
1176,0.9999999999999999,-1.8111445121427039e-09,0.0,0.3152271844434394,0.0,-1.8111445121427039e-09,0.9999999999999999,0.0
1177,1.0,-6.0003100196825976e-09,0.0,0.315227191356159,5.551115123125783e-15,-6.0003100196825976e-09,1.0,0.0
1178,1.0,-4.980784319708054e-09,0.0,0.31522715936258133,0.0,-4.980784319708054e-09,1.0,0.0
1179,1.0,-2.5126229985517057e-09,0.0,0.31522715679295665,-5.551115123125783e-15,-2.5126229985517057e-09,1.0,0.0
1180,0.9999999999999999,-6.922428255617952e-10,0.0,0.31522719723269604,0.0,-6.922428255617952e-10,0.9999999999999999,0.0
1181,1.0,-1.8936507431566163e-09,0.0,0.31522719092986845,0.0,-1.8936507431566163e-09,1.0,0.0
1182,0.9999999999999999,-4.582155571641877e-09,0.0,0.3152271730780518,-5.551115123125783e-15,-4.582155571641877e-09,0.9999999999999999,0.0
1183,0.9999999999999999,-3.6039926598618877e-09,0.0,0.3152271930145147,5.551115123125783e-15,-3.6039926598618877e-09,0.9999999999999999,0.0
1184,1.0,-6.97568046381658e-09,0.0,0.3152271838895013,5.551115123125783e-15,-6.97568046381658e-09,1.0,0.0
1185,1.0,-3.2187921425452792e-09,0.0,0.3152271671101066,0.0,-3.2187921425452792e-09,1.0,0.0
1186,1.0,4.892269769851687e-09,0.0,0.31522717809267115,0.0,4.892269769851687e-09,1.0,0.0
1187,1.0,5.490646312611425e-09,0.0,0.3152271950227369,0.0,5.490646312611425e-09,1.0,0.0
1188,1.0,4.798672022243711e-09,0.0,0.31522720122618303,0.0,4.798672022243711e-09,1.0,0.0
1189,1.0,2.6937527555781493e-09,0.0,0.31522720246913527,0.0,2.6937527555781493e-09,1.0,0.0
1190,1.0,3.170623520676319e-09,0.0,0.3152271920461918,0.0,3.170623520676319e-09,1.0,0.0
1191,1.0,-1.165783157508482e-09,0.0,0.31522717333486,0.0,-1.165783157508482e-09,1.0,0.0
1192,1.0,-1.5693047555886963e-10,0.0,0.31522716421735586,-5.551115123125783e-15,-1.5693047555886963e-10,1.0,0.0
1193,0.9999999999999999,6.744747635401005e-09,0.0,0.315227164368873,0.0,6.744747635401005e-09,0.9999999999999999,0.0
1194,1.0,2.4838251455605587e-09,0.0,0.3152271683812165,5.551115123125783e-15,2.4838251455605587e-09,1.0,0.0
1195,1.0,-5.004952910447891e-09,0.0,0.31522717904949993,-5.551115123125783e-15,-5.004952910447891e-09,1.0,0.0
1196,0.9999999999999999,-2.7091768828313434e-09,0.0,0.3152271940402915,0.0,-2.7091768828313434e-09,0.9999999999999999,0.0
1197,1.0,-6.004478372845234e-10,0.0,0.3152271809429926,0.0,-6.004478372845234e-10,1.0,0.0
1198,0.9999999999999999,-2.196720895464299e-09,0.0,0.31522717639445946,0.0,-2.196720895464299e-09,0.9999999999999999,0.0
1199,1.0,-5.932970122135561e-09,0.0,0.3152271984297193,0.0,-5.932970122135561e-09,1.0,0.0
1200,0.9999999999999999,-2.5897702593535854e-09,0.0,0.3152271895210296,0.0,-2.5897702593535854e-09,0.9999999999999999,0.0
1201,1.0,5.3117417617154494e-09,0.0,0.31522717953688945,5.551115123125783e-15,5.3117417617154494e-09,1.0,0.0
1202,1.0,2.819368925821575e-09,0.0,0.3152271815941994,0.0,2.819368925821575e-09,1.0,0.0
1203,1.0,2.989756199556215e-09,0.0,0.315227197691026,0.0,2.989756199556215e-09,1.0,0.0
1204,1.0,3.0820638957651525e-09,0.0,0.31522717557140156,0.0,3.0820638957651525e-09,1.0,0.0
1205,1.0,-5.7528091526592995e-09,0.0,0.3152271632237001,0.0,-5.7528091526592995e-09,1.0,0.0
1206,1.0,-1.0741173041284302e-08,0.0,0.31522719306557334,0.0,-1.0741173041284302e-08,1.0,0.0
1207,1.0,-5.173537709346476e-09,0.0,0.3152271749053229,0.0,-5.173537709346476e-09,1.0,0.0
1208,1.0,5.016905710308883e-09,0.0,0.31522716607992857,-5.551115123125783e-15,5.016905710308883e-09,1.0,0.0
1209,0.9999999999999999,4.9579133645782925e-09,0.0,0.3152271801512381,-5.551115123125783e-15,4.9579133645782925e-09,0.9999999999999999,0.0
1210,0.9999999999999999,3.0032046779981947e-09,0.0,0.3152271811213625,5.551115123125783e-15,3.0032046779981947e-09,0.9999999999999999,0.0
1211,1.0,2.5152157925867336e-09,0.0,0.3152272030966236,5.551115123125783e-15,2.5152157925867336e-09,1.0,0.0
1212,1.0,-7.376482591414657e-09,0.0,0.31522720051935305,-5.551115123125783e-15,-7.376482591414657e-09,1.0,0.0
1213,0.9999999999999999,-4.801019796996098e-09,0.0,0.31522716925188865,0.0,-4.801019796996098e-09,0.9999999999999999,0.0
1214,1.0,3.8502417018526636e-09,0.0,0.3152271679493364,0.0,3.8502417018526636e-09,1.0,0.0
1215,0.9999999999999999,6.963534499027091e-09,0.0,0.31522717812826495,0.0,6.963534499027091e-09,0.9999999999999999,0.0
1216,1.0,1.6387865696410042e-08,0.0,0.3152271712921752,5.551115123125783e-15,1.6387865696410042e-08,1.0,0.0
1217,1.0,1.4070735472604401e-08,0.0,0.31522716226752057,0.0,1.4070735472604401e-08,1.0,0.0
1218,1.0,4.123117403054266e-10,0.0,0.3152271688025826,0.0,4.123117403054266e-10,1.0,0.0
1219,1.0,-8.609201886111695e-09,0.0,0.3152271766358834,0.0,-8.609201886111695e-09,1.0,0.0
1220,1.0,-1.1791645000702733e-08,0.0,0.31522719013535133,0.0,-1.1791645000702733e-08,1.0,0.0
1221,1.0,-5.269469569024743e-09,0.0,0.31522716166808834,0.0,-5.269469569024743e-09,1.0,0.0
1222,1.0,3.858458184902158e-09,0.0,0.3152271459858052,-5.551115123125783e-15,3.858458184902158e-09,1.0,0.0
1223,0.9999999999999999,-2.166168688866321e-09,0.0,0.3152271619162772,0.0,-2.166168688866321e-09,0.9999999999999999,0.0
1224,1.0,-9.44337461006306e-09,0.0,0.3152271781779305,5.551115123125783e-15,-9.44337461006306e-09,1.0,0.0
1225,1.0,-6.261000246032822e-09,0.0,0.3152272131619203,-5.551115123125783e-15,-6.261000246032822e-09,1.0,0.0
1226,0.9999999999999999,-1.6686899570461655e-09,0.0,0.31522719627600937,-5.551115123125783e-15,-1.6686899570461655e-09,0.9999999999999999,0.0
1227,0.9999999999999999,-4.737654088482479e-10,0.0,0.3152271725597571,5.551115123125783e-15,-4.737654088482479e-10,0.9999999999999999,0.0
1228,1.0,-4.877651421653084e-09,0.0,0.3152271905996019,5.551115123125783e-15,-4.877651421653084e-09,1.0,0.0
1229,1.0,-1.4898827165044093e-08,0.0,0.3152271837038962,0.0,-1.4898827165044093e-08,1.0,0.0
1230,1.0,-1.0253909249469118e-08,0.0,0.3152271726435099,0.0,-1.0253909249469118e-08,1.0,0.0
1231,1.0,-2.575525265280376e-09,0.0,0.3152271647183818,0.0,-2.575525265280376e-09,1.0,0.0
1232,1.0,-6.112938051583416e-09,0.0,0.3152271737068015,0.0,-6.112938051583416e-09,1.0,0.0
1233,1.0,-1.5088213595193523e-09,0.0,0.31522719358597295,0.0,-1.5088213595193523e-09,1.0,0.0
1234,1.0,2.310482777323486e-09,0.0,0.3152271876872965,0.0,2.310482777323486e-09,1.0,0.0
1235,1.0,5.0750473129523854e-09,0.0,0.31522718539616773,0.0,5.0750473129523854e-09,1.0,0.0
1236,1.0,5.442326242444118e-09,0.0,0.3152271675590666,0.0,5.442326242444118e-09,1.0,0.0
1237,1.0,3.217868943528046e-09,0.0,0.31522718034342706,0.0,3.217868943528046e-09,1.0,0.0
1238,1.0,6.208472534685594e-09,0.0,0.3152271955490082,0.0,6.208472534685594e-09,1.0,0.0
1239,1.0,1.0301782135679893e-09,0.0,0.3152271682840885,0.0,1.0301782135679893e-09,1.0,0.0
1240,1.0,-3.752806301826617e-09,0.0,0.31522716776289683,0.0,-3.752806301826617e-09,1.0,0.0
1241,1.0,1.8054372025178012e-09,0.0,0.3152271799800871,0.0,1.8054372025178012e-09,1.0,0.0
1242,1.0,5.138673792037807e-09,0.0,0.31522719593679016,0.0,5.138673792037807e-09,1.0,0.0
1243,1.0,3.674782554641265e-09,0.0,0.31522720054253867,1.1102230246251565e-14,3.674782554641265e-09,1.0,0.0
1244,1.0000000000000002,5.784023940358374e-09,0.0,0.31522717365367736,0.0,5.784023940358374e-09,1.0000000000000002,0.0
1245,1.0,3.982560663196022e-09,0.0,0.31522717367128117,-1.1102230246251565e-14,3.982560663196022e-09,1.0,0.0
1246,1.0,-4.027398012307337e-09,0.0,0.3152271967908304,0.0,-4.027398012307337e-09,1.0,0.0
1247,1.0,-1.3158005102154036e-09,0.0,0.31522719751415806,1.1102230246251565e-14,-1.3158005102154036e-09,1.0,0.0
1248,1.0000000000000002,3.3761524409481325e-09,0.0,0.31522719587887527,0.0,3.3761524409481325e-09,1.0000000000000002,0.0
1249,1.0,-1.0386746324142493e-10,0.0,0.31522718897995244,-1.1102230246251565e-14,-1.0386746324142493e-10,1.0,0.0
1250,1.0,-4.655288508847999e-09,0.0,0.31522718120564747,0.0,-4.655288508847999e-09,1.0,0.0
1251,1.0,1.6685208978350907e-09,0.0,0.315227181720364,0.0,1.6685208978350907e-09,1.0,0.0
1252,1.0,4.22814824124762e-09,0.0,0.31522716269070183,0.0,4.22814824124762e-09,1.0,0.0
1253,1.0,8.300311757358791e-10,0.0,0.3152271573421451,0.0,8.300311757358791e-10,1.0,0.0
1254,1.0,-2.1208661979410515e-09,0.0,0.31522718457766535,0.0,-2.1208661979410515e-09,1.0,0.0
1255,1.0,-6.959002776807388e-09,0.0,0.3152271936714735,0.0,-6.959002776807388e-09,1.0,0.0
1256,1.0,-5.797673868768172e-10,0.0,0.3152271975288271,0.0,-5.797673868768172e-10,1.0,0.0
1257,1.0,9.994833016779836e-10,0.0,0.31522719942265937,0.0,9.994833016779836e-10,1.0,0.0
1258,1.0,-4.595525057715655e-09,0.0,0.3152271734752981,0.0,-4.595525057715655e-09,1.0,0.0
1259,1.0,-9.160775756023032e-09,0.0,0.31522716401699397,0.0,-9.160775756023032e-09,1.0,0.0
1260,1.0,-1.1527440328673588e-08,0.0,0.31522716701655873,0.0,-1.1527440328673588e-08,1.0,0.0
1261,1.0,5.32849583900763e-10,0.0,0.3152271715571844,0.0,5.32849583900763e-10,1.0,0.0
1262,1.0,6.226883078608303e-09,0.0,0.3152271869841145,0.0,6.226883078608303e-09,1.0,0.0
1263,1.0,1.201293037267348e-09,0.0,0.31522717207352297,0.0,1.201293037267348e-09,1.0,0.0
1264,1.0,-5.642667826044612e-09,0.0,0.31522715995275136,0.0,-5.642667826044612e-09,1.0,0.0
1265,1.0,-8.552082035595543e-09,0.0,0.3152271647511531,0.0,-8.552082035595543e-09,1.0,0.0
1266,1.0,8.27104426615044e-10,0.0,0.31522717662971866,0.0,8.27104426615044e-10,1.0,0.0
1267,1.0,2.9322928946085014e-09,0.0,0.31522718761330837,0.0,2.9322928946085014e-09,1.0,0.0
1268,1.0,-4.432187429570522e-09,0.0,0.3152271478667622,0.0,-4.432187429570522e-09,1.0,0.0
1269,1.0,-7.129845595865714e-09,0.0,0.31522714503709715,0.0,-7.129845595865714e-09,1.0,0.0
1270,1.0,-6.423266175892284e-09,0.0,0.31522718604452454,0.0,-6.423266175892284e-09,1.0,0.0
1271,1.0,-6.951932904342151e-09,0.0,0.3152271769082142,0.0,-6.951932904342151e-09,1.0,0.0
1272,1.0,-1.593780475650508e-09,0.0,0.31522717882184215,0.0,-1.593780475650508e-09,1.0,0.0
1273,1.0,2.336294505078662e-09,0.0,0.31522719731047383,0.0,2.336294505078662e-09,1.0,0.0
1274,1.0,-1.688998871318681e-09,0.0,0.3152271972435625,0.0,-1.688998871318681e-09,1.0,0.0
1275,1.0,8.303175647039751e-10,0.0,0.3152271830450757,-5.551115123125783e-15,8.303175647039751e-10,1.0,0.0
1276,0.9999999999999999,5.757709357900875e-09,0.0,0.3152271895426003,0.0,5.757709357900875e-09,0.9999999999999999,0.0
1277,1.0,5.288676725723196e-09,0.0,0.31522718279959006,0.0,5.288676725723196e-09,1.0,0.0
1278,0.9999999999999999,8.85264167527211e-09,0.0,0.31522715970918364,0.0,8.85264167527211e-09,0.9999999999999999,0.0
1279,1.0,6.076285877232301e-09,0.0,0.31522718504404573,5.551115123125783e-15,6.076285877232301e-09,1.0,0.0
1280,1.0,-6.394028521927719e-09,0.0,0.31522717614801365,0.0,-6.394028521927719e-09,1.0,0.0
1281,1.0,-2.908858987016316e-09,0.0,0.3152271584608263,0.0,-2.908858987016316e-09,1.0,0.0
1282,1.0,3.555221249340601e-09,0.0,0.31522719225770185,0.0,3.555221249340601e-09,1.0,0.0
1283,1.0,3.225254695260471e-09,0.0,0.3152271981121512,0.0,3.225254695260471e-09,1.0,0.0
1284,1.0,1.661005867570342e-09,0.0,0.31522720449941344,0.0,1.661005867570342e-09,1.0,0.0
1285,1.0,-4.91025800575251e-09,0.0,0.3152272052632335,0.0,-4.91025800575251e-09,1.0,0.0
1286,1.0,-4.418830051866607e-09,0.0,0.31522716098767334,0.0,-4.418830051866607e-09,1.0,0.0
1287,1.0,-2.5495440827971727e-09,0.0,0.3152271389974788,-5.551115123125783e-15,-2.5495440827971727e-09,1.0,0.0
1288,0.9999999999999999,-1.1987651149514278e-09,0.0,0.31522715471173973,0.0,-1.1987651149514278e-09,0.9999999999999999,0.0
1289,1.0,9.327408567738615e-10,0.0,0.31522719186972153,5.551115123125783e-15,9.327408567738615e-10,1.0,0.0
1290,1.0,6.676743720401834e-09,0.0,0.315227198574958,0.0,6.676743720401834e-09,1.0,0.0
1291,1.0,9.458842396836697e-09,0.0,0.3152271616521848,-5.551115123125783e-15,9.458842396836697e-09,1.0,0.0
1292,0.9999999999999999,2.355493883277049e-09,0.0,0.3152271439689885,0.0,2.355493883277049e-09,0.9999999999999999,0.0
1293,1.0,4.383767272797545e-09,0.0,0.3152271670683725,5.551115123125783e-15,4.383767272797545e-09,1.0,0.0
1294,1.0,1.1026679125336614e-08,0.0,0.31522718070237504,0.0,1.1026679125336614e-08,1.0,0.0
1295,1.0,2.1153864215861518e-09,0.0,0.31522717322521254,0.0,2.1153864215861518e-09,1.0,0.0
1296,1.0,-6.6853897348617686e-09,0.0,0.3152271726651859,0.0,-6.6853897348617686e-09,1.0,0.0
1297,1.0,7.672283641735334e-10,0.0,0.31522717174629544,0.0,7.672283641735334e-10,1.0,0.0
